id,date_string,coordinates,PowderyMildew,longitude,latitude,year,month,day,Date,Temperature_day_of_mean,Temperature_day_of_min,Temperature_day_of_max,Temperature_day_of_median,Temperature_day_before_after_mean,Temperature_day_before_after_min,Temperature_day_before_after_max,Temperature_day_before_after_median,Temperature_three_days_mean,Temperature_three_days_min,Temperature_three_days_max,Temperature_three_days_median,Temperature_one_week_mean,Temperature_one_week_min,Temperature_one_week_max,Temperature_one_week_median,Temperature_two_weeks_mean,Temperature_two_weeks_min,Temperature_two_weeks_max,Temperature_two_weeks_median,Humidity_day_of_mean,Humidity_day_of_min,Humidity_day_of_max,Humidity_day_of_median,Humidity_day_before_after_mean,Humidity_day_before_after_min,Humidity_day_before_after_max,Humidity_day_before_after_median,Humidity_three_days_mean,Humidity_three_days_min,Humidity_three_days_max,Humidity_three_days_median,Humidity_one_week_mean,Humidity_one_week_min,Humidity_one_week_max,Humidity_one_week_median,Humidity_two_weeks_mean,Humidity_two_weeks_min,Humidity_two_weeks_max,Humidity_two_weeks_median,Dew/Frost Point_day_of_mean,Dew/Frost Point_day_of_min,Dew/Frost Point_day_of_max,Dew/Frost Point_day_of_median,Dew/Frost Point_day_before_after_mean,Dew/Frost Point_day_before_after_min,Dew/Frost Point_day_before_after_max,Dew/Frost Point_day_before_after_median,Dew/Frost Point_three_days_mean,Dew/Frost Point_three_days_min,Dew/Frost Point_three_days_max,Dew/Frost Point_three_days_median,Dew/Frost Point_one_week_mean,Dew/Frost Point_one_week_min,Dew/Frost Point_one_week_max,Dew/Frost Point_one_week_median,Dew/Frost Point_two_weeks_mean,Dew/Frost Point_two_weeks_min,Dew/Frost Point_two_weeks_max,Dew/Frost Point_two_weeks_median,Wet Bulb Temperature_day_of_mean,Wet Bulb Temperature_day_of_min,Wet Bulb Temperature_day_of_max,Wet Bulb Temperature_day_of_median,Wet Bulb Temperature_day_before_after_mean,Wet Bulb Temperature_day_before_after_min,Wet Bulb Temperature_day_before_after_max,Wet Bulb Temperature_day_before_after_median,Wet Bulb Temperature_three_days_mean,Wet Bulb Temperature_three_days_min,Wet Bulb Temperature_three_days_max,Wet Bulb Temperature_three_days_median,Wet Bulb Temperature_one_week_mean,Wet Bulb Temperature_one_week_min,Wet Bulb Temperature_one_week_max,Wet Bulb Temperature_one_week_median,Wet Bulb Temperature_two_weeks_mean,Wet Bulb Temperature_two_weeks_min,Wet Bulb Temperature_two_weeks_max,Wet Bulb Temperature_two_weeks_median,Precipitation_day_of_mean,Precipitation_day_of_min,Precipitation_day_of_max,Precipitation_day_of_median,Precipitation_day_before_after_mean,Precipitation_day_before_after_min,Precipitation_day_before_after_max,Precipitation_day_before_after_median,Precipitation_three_days_mean,Precipitation_three_days_min,Precipitation_three_days_max,Precipitation_three_days_median,Precipitation_one_week_mean,Precipitation_one_week_min,Precipitation_one_week_max,Precipitation_one_week_median,Precipitation_two_weeks_mean,Precipitation_two_weeks_min,Precipitation_two_weeks_max,Precipitation_two_weeks_median,Soil Temperature_day_of_mean,Soil Temperature_day_of_min,Soil Temperature_day_of_max,Soil Temperature_day_of_median,Soil Temperature_day_before_after_mean,Soil Temperature_day_before_after_min,Soil Temperature_day_before_after_max,Soil Temperature_day_before_after_median,Soil Temperature_three_days_mean,Soil Temperature_three_days_min,Soil Temperature_three_days_max,Soil Temperature_three_days_median,Soil Temperature_one_week_mean,Soil Temperature_one_week_min,Soil Temperature_one_week_max,Soil Temperature_one_week_median,Soil Temperature_two_weeks_mean,Soil Temperature_two_weeks_min,Soil Temperature_two_weeks_max,Soil Temperature_two_weeks_median,day_of_year
227590983,2024-07-05T11:45:39-07:00,"[-122.8231396708, 49.0864876063]",True,-122.8231396708,49.0864876063,2024,7,5,2024-07-05,20.31083333333333,16.01,23.72,21.439999999999998,19.503333333333334,14.45,23.72,19.93,18.140833333333333,13.34,23.72,18.125,17.381197916666668,11.58,23.72,17.244999999999997,16.674527777777776,11.11,23.91,16.27,69.30833333333334,55.35,85.72,64.54,70.46145833333334,55.35,89.47,66.94,74.02187500000001,55.35,95.21,73.11,76.71515625,55.35,96.06,76.53999999999999,76.87894444444444,46.6,96.06,77.33500000000001,14.253333333333332,13.38,15.06,14.3,13.757916666666667,12.68,15.06,13.62,13.221041666666665,11.89,15.06,12.98,13.073906249999999,10.41,15.19,13.125,12.41913888888889,9.36,15.19,12.65,17.2825,14.77,19.38,17.799999999999997,16.631041666666665,13.58,19.38,16.9,15.681354166666665,12.62,19.38,15.625,15.227708333333332,11.14,19.38,15.26,14.547055555555554,10.51,19.38,14.365,0.0075,0.0,0.06,0.0,0.01833333333333333,0.0,0.19,0.0,0.08531250000000001,0.0,0.8,0.015,0.6782291666666668,0.0,6.47,0.13,0.9155555555555555,0.0,11.23,0.14,19.166666666666668,14.02,23.22,19.735,18.412916666666668,12.95,23.22,18.815,17.714791666666667,12.95,23.22,17.6,17.010885416666664,11.94,23.22,16.83,16.350055555555556,10.85,23.22,16.09,187
142722913,2022-11-12T12:00:00+13:00,"[172.645765, -43.56578]",True,172.645765,-43.56578,2022,11,12,2022-11-12,15.645416666666668,9.62,22.84,14.684999999999999,13.396041666666667,5.27,22.84,12.625,13.162395833333333,5.27,22.84,12.105,12.640781249999998,5.27,22.84,11.85,14.18986111111111,5.27,22.84,13.850000000000001,86.57041666666669,66.54,100.0,92.215,84.876875,64.69,100.0,87.85499999999999,81.27489583333333,56.09,100.0,85.07,81.39708333333333,56.09,100.0,85.005,78.99177777777777,47.96,100.0,81.535,13.294166666666667,10.26,16.31,13.145,10.755833333333333,5.0,16.31,10.73,9.788854166666667,5.0,16.31,9.385,9.35484375,5.0,16.31,9.16,10.393138888888888,5.0,18.42,10.115,14.470416666666665,9.94,19.58,13.915,12.07625,5.14,19.58,11.315,11.475624999999999,5.14,19.58,11.030000000000001,10.997760416666665,5.14,19.58,10.715,12.291527777777777,5.14,20.23,11.86,6.957916666666667,0.02,31.23,1.81,3.75,0.0,31.23,0.20500000000000002,1.9672916666666669,0.0,31.23,0.03,1.00421875,0.0,31.23,0.01,2.643333333333333,0.0,98.88,0.175,14.969999999999999,10.54,19.62,15.05,13.109375,7.24,19.62,12.745000000000001,13.25291666666667,7.24,19.62,12.885,12.857552083333333,7.24,19.62,12.455,13.804611111111111,7.24,19.62,13.665,316
130155010,2022-05-06T14:13:03+02:00,"[18.1957942997, 47.412475]",True,18.1957942997,47.412475,2022,5,6,2022-05-06,17.45041666666667,11.41,23.88,16.21,17.3025,8.78,23.88,16.945,16.682916666666667,8.78,23.88,16.21,15.608802083333332,6.06,23.88,15.545,13.589555555555554,4.09,23.88,12.87,62.61833333333333,37.39,85.8,69.685,61.237500000000004,34.79,97.85,61.519999999999996,60.849687499999995,34.79,97.85,62.08,60.61151041666667,33.06,97.85,63.975,67.60369444444444,33.06,100.0,70.33,9.539166666666667,8.35,12.2,9.135000000000002,8.871666666666668,6.88,12.2,8.7,8.381041666666667,6.34,12.2,8.27,7.278072916666666,3.0,12.2,7.365,6.98536111111111,0.79,12.2,7.055,13.495,10.27,16.2,13.625,13.0875,8.62,16.2,13.055,12.532083333333333,7.92,16.2,12.780000000000001,11.4434375,4.73,16.2,11.535,10.287444444444445,2.51,16.2,10.42,0.20166666666666666,0.0,1.02,0.08,0.49937499999999996,0.0,4.0,0.07,0.7302083333333332,0.0,6.05,0.08499999999999999,0.4216145833333333,0.0,6.05,0.02,1.6305555555555555,0.0,26.9,0.14500000000000002,16.55875,12.58,20.61,16.655,16.29104166666667,11.24,20.84,16.25,15.783333333333331,10.29,20.84,15.83,14.834895833333333,7.41,20.84,14.93,13.05636111111111,5.51,20.84,12.58,126
137761101,2022-10-06T09:53:00+02:00,"[16.9076333333, 49.0279066667]",True,16.9076333333,49.0279066667,2022,10,6,2022-10-06,14.2425,7.95,23.08,12.925,13.17125,5.99,23.08,12.32,12.456562499999999,5.99,23.08,12.02,12.2315625,5.99,23.08,11.41,11.778083333333335,3.37,23.08,10.969999999999999,83.01416666666667,51.28,100.0,90.255,81.13145833333333,51.28,100.0,88.03999999999999,79.28875,49.65,100.0,83.675,80.66031249999999,43.97,100.0,86.765,79.47658333333334,37.22,100.0,83.89,11.011666666666665,8.04,14.22,11.89,9.604166666666666,6.19,14.22,9.45,8.563333333333333,6.19,14.22,8.11,8.63390625,4.66,14.22,8.77,7.9592222222222215,2.27,14.22,8.315,12.627916666666666,8.05,17.8,12.195,11.388125,6.09,17.8,11.54,10.509791666666667,6.09,17.8,10.2,10.432760416666667,6.09,17.8,10.105,9.8685,3.43,17.8,9.774999999999999,0.015,0.0,0.09,0.0,0.0077083333333333335,0.0,0.09,0.0,0.16427083333333334,0.0,2.5,0.01,1.1767187500000003,0.0,15.3,0.14,1.6940277777777781,0.0,40.39,0.12,13.740833333333333,9.82,18.39,13.675,12.673124999999999,7.82,18.39,12.69,12.235833333333332,7.82,18.39,11.879999999999999,12.257968749999998,7.82,18.39,11.934999999999999,11.979166666666666,6.19,18.39,11.725000000000001,279
61993775,2020-10-07T15:53:13-04:00,"[-73.9500701242, 40.7870326331]",False,-73.9500701242,40.7870326331,2020,10,7,2020-10-07,17.426666666666666,11.92,23.84,17.17,16.513958333333335,11.54,23.84,15.794999999999998,15.355208333333332,7.46,23.84,14.725000000000001,15.593906249999998,7.46,23.84,15.29,17.619305555555556,7.46,27.36,18.195,69.36,46.94,100.0,60.625,72.55104166666666,46.39,100.0,66.12,74.23375,40.65,100.0,76.29,72.44244791666667,36.65,100.0,71.71,75.53347222222223,36.65,100.0,77.215,11.163333333333334,7.23,13.32,11.940000000000001,11.044583333333334,7.23,13.32,11.58,10.170833333333334,5.93,13.32,10.425,10.052552083333333,4.42,20.58,9.985,12.708888888888888,4.42,20.58,12.115,14.294166666666667,10.97,17.91,13.49,13.778958333333334,10.97,17.91,12.719999999999999,12.762708333333334,7.55,17.91,12.61,12.823437499999999,7.55,20.86,12.614999999999998,15.164138888888889,7.55,22.83,14.795,0.7125,0.0,6.95,0.04,0.41854166666666665,0.0,6.95,0.025,0.27479166666666666,0.0,6.95,0.05,3.5976041666666667,0.0,216.46,0.02,3.030638888888889,0.0,216.46,0.03,16.624166666666667,13.12,20.34,16.825000000000003,15.987708333333332,11.95,20.34,15.815000000000001,15.2028125,9.96,20.34,15.094999999999999,15.939479166666667,9.96,21.2,15.965,17.52663888888889,9.96,24.8,17.925,281
23515553,2019-04-27T18:10:43-04:00,"[-73.9558340237, 40.7965964343]",False,-73.9558340237,40.7965964343,2019,4,27,2019-04-27,9.017083333333332,5.2,11.18,9.33,10.698749999999999,5.2,15.99,10.344999999999999,11.508645833333333,5.2,17.69,11.07,12.587864583333333,5.2,22.05,12.620000000000001,12.386333333333333,2.78,22.05,12.440000000000001,72.92791666666666,55.56,91.31,75.305,83.66395833333333,55.56,98.43,88.545,80.70979166666667,51.42,98.43,87.445,84.83526041666666,51.42,100.0,91.88499999999999,83.93236111111112,39.28,100.0,89.61500000000001,4.1987499999999995,2.31,7.58,3.935,7.848541666666667,2.31,14.03,7.955,7.990624999999999,2.31,14.03,8.245000000000001,9.848541666666666,2.31,15.74,9.89,9.472055555555555,0.11,16.96,10.16,6.607916666666665,4.55,8.56,6.62,9.273333333333333,4.55,14.98,8.565000000000001,9.749166666666666,4.55,14.98,9.600000000000001,11.217864583333332,4.55,17.44,11.5,10.928916666666666,1.45,18.65,11.5,0.10666666666666667,0.0,0.47,0.01,16.891666666666666,0.0,310.39,0.56,8.711770833333334,0.0,310.39,0.04,7.953645833333334,0.0,310.39,0.35,7.202555555555556,0.0,310.39,0.28500000000000003,9.99375,7.43,11.9,10.3,10.978125,7.43,14.39,10.555,11.809270833333334,7.43,16.18,11.48,12.557447916666668,7.43,18.78,12.75,12.09125,4.71,18.78,12.18,117
121240388,2022-06-11T10:30:12-04:00,"[-73.9457635529, 40.735126438]",False,-73.9457635529,40.735126438,2022,6,11,2022-06-11,20.632916666666667,18.56,23.32,20.08,20.343125,16.42,23.32,20.354999999999997,20.81385416666667,16.42,23.97,20.615000000000002,19.73015625,14.33,23.97,19.729999999999997,19.541166666666665,14.33,27.8,19.54,78.44083333333334,60.07,88.94,82.96000000000001,77.873125,60.07,90.25,80.52000000000001,80.47322916666667,60.07,97.22,81.185,78.10697916666668,46.98,98.41,79.6,82.15922222222223,46.98,99.72,84.22,16.60333333333333,15.15,17.42,16.85,16.236250000000002,14.71,17.42,16.375,17.189895833333335,14.71,20.67,17.165,15.6221875,7.55,20.67,16.03,16.24052777777778,7.55,20.67,16.62,18.61791666666667,17.62,19.28,18.619999999999997,18.28979166666667,15.62,19.39,18.68,19.00166666666667,15.62,21.57,19.075000000000003,17.676093750000003,12.74,21.57,18.26,17.890666666666664,12.74,23.79,18.105,0.7362500000000001,0.01,3.5,0.185,0.4008333333333334,0.0,3.5,0.08,2.2009375,0.0,52.78,0.11,1.4461458333333335,0.0,52.78,0.01,3.0604722222222223,0.0,85.4,0.08,22.296666666666667,18.5,27.17,21.82,21.649375000000003,16.63,27.17,21.355,21.876770833333335,16.63,27.17,21.6,20.733385416666668,14.24,27.17,20.595,20.70133333333333,14.24,28.03,20.555,162
118697190,2022-05-25T16:55:03-04:00,"[-73.9593883333, 40.7736583333]",False,-73.9593883333,40.7736583333,2022,5,25,2022-05-25,14.734583333333333,9.37,21.01,14.184999999999999,15.149375000000001,9.37,21.01,14.69,17.425,9.37,27.2,17.69,16.895208333333333,9.27,29.09,16.215,16.854861111111113,5.23,29.09,16.384999999999998,73.41458333333333,52.72,98.06,71.745,75.37645833333333,52.72,98.06,75.775,77.45489583333334,48.8,100.0,81.93,80.31588541666667,42.33,100.0,84.55000000000001,81.46927777777779,42.33,100.0,84.845,9.545,7.8,11.39,9.350000000000001,10.446458333333334,7.8,12.6,10.725000000000001,13.1275,7.8,22.27,11.305,13.123854166666666,4.89,22.27,12.245000000000001,13.346527777777778,1.36,22.27,12.879999999999999,12.14,9.17,16.17,11.34,12.798541666666667,9.17,16.17,12.915,15.27625,9.17,24.66,14.46,15.009791666666667,8.89,24.8,13.9,15.100777777777779,3.33,24.8,14.67,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.0,0.5726041666666667,0.0,11.88,0.0,2.9558854166666664,0.0,69.05,0.02,2.461333333333333,0.0,69.05,0.07,15.117083333333332,11.26,19.16,14.825,15.642708333333331,11.26,19.16,15.465,17.5590625,11.26,23.89,17.689999999999998,16.617395833333333,11.26,23.89,16.3,16.39752777777778,6.86,23.89,16.33,145
42367024,2020-04-16T15:06:00-04:00,"[-73.9596313889, 40.8040363889]",False,-73.9596313889,40.8040363889,2020,4,16,2020-04-16,4.514583333333333,0.35,7.94,3.8899999999999997,5.315,0.35,10.0,4.635,8.143333333333333,0.35,18.85,7.4350000000000005,7.486145833333333,0.16,18.85,7.105,8.428888888888888,0.16,18.85,8.115,67.04375,39.54,89.98,75.015,67.78250000000001,39.54,93.95,73.105,74.28177083333333,39.54,96.67,81.84,74.98302083333333,39.54,100.0,81.63,77.46144444444444,39.54,100.0,82.395,-1.6508333333333336,-4.96,1.68,-0.96,-0.7810416666666667,-4.96,5.13,-0.32,3.361770833333333,-4.96,16.48,1.95,2.9192708333333335,-4.96,16.48,1.51,4.340944444444444,-4.96,16.48,4.255,1.4320833333333332,-0.41,2.85,1.46,2.2670833333333333,-0.41,5.62,2.13,5.7527083333333335,-0.41,17.66,4.075,5.202812499999999,-0.58,17.66,3.76,6.385333333333333,-0.58,17.66,6.595000000000001,0.03875,0.0,0.24,0.01,0.66,0.0,7.75,0.01,11.907604166666667,0.0,151.61,0.015,6.823072916666668,0.0,151.61,0.01,4.202916666666667,0.0,151.61,0.02,5.305,3.31,7.51,4.775,6.152083333333333,3.31,9.5,6.0,8.343333333333334,3.31,14.62,8.059999999999999,7.5136979166666675,1.65,14.62,7.33,8.211222222222222,1.65,14.62,8.0,107
61093424,2020-09-27T15:56:00-04:00,"[-73.9404983333, 40.749085]",False,-73.9404983333,40.749085,2020,9,27,2020-09-27,21.32375,19.75,23.28,20.805,20.690208333333334,17.82,23.28,20.64,19.9153125,15.59,23.28,20.315,18.219166666666666,11.64,24.34,18.215,18.589583333333334,11.64,24.37,18.775,91.99249999999999,79.91,98.29,95.94,89.75583333333334,74.81,100.0,91.50999999999999,85.21760416666666,65.08,100.0,86.17,72.05218749999999,35.94,100.0,72.50999999999999,71.97883333333333,35.91,100.0,71.95500000000001,19.946250000000003,19.33,20.26,19.995,18.901875,16.48,20.26,19.535,17.228333333333335,13.48,20.26,16.755000000000003,12.617864583333334,3.52,20.26,14.254999999999999,13.038388888888887,2.52,20.62,14.27,20.635,19.54,21.54,20.509999999999998,19.79625,17.23,21.54,20.105,18.572291666666665,15.14,21.54,18.685000000000002,15.418437500000001,9.46,21.54,16.125,15.813888888888888,9.14,21.54,17.14,2.3370833333333336,0.17,7.98,1.385,1.2706250000000001,0.01,7.98,0.425,0.65,0.0,7.98,0.05,0.325,0.0,7.98,0.0,0.26683333333333337,0.0,7.98,0.0,22.284999999999997,19.49,26.11,21.884999999999998,21.388125,16.13,26.11,21.299999999999997,20.03125,14.6,26.11,19.759999999999998,17.890260416666667,10.01,26.11,18.195,18.498833333333334,10.01,26.19,18.7,271
121224146,2022-06-10T17:09:22-04:00,"[-73.96991478, 40.77975157]",False,-73.96991478,40.77975157,2022,6,10,2022-06-10,19.423333333333336,13.49,24.05,19.12,20.248958333333334,13.49,25.76,19.72,20.334999999999997,13.06,26.01,19.88,19.520833333333332,9.98,26.01,19.225,19.73086111111111,9.98,31.33,19.615,73.50291666666668,53.98,97.94,77.5,77.143125,53.98,98.0,79.14,77.6353125,51.8,100.0,79.14,74.51213541666667,39.85,100.0,78.315,79.10402777777777,39.85,100.0,83.32499999999999,14.188333333333333,13.2,16.59,14.075,15.766041666666666,13.2,21.46,15.035,15.919270833333334,13.07,21.46,15.69,14.357864583333333,6.27,21.46,14.85,15.571666666666667,6.27,22.97,15.64,16.806250000000002,13.35,19.1,17.04,18.007708333333333,13.35,22.98,18.240000000000002,18.127708333333334,13.2,22.98,18.18,16.939947916666668,9.22,22.98,17.7,17.651444444444447,9.22,26.28,17.835,0.13875,0.0,0.74,0.01,8.534791666666665,0.0,122.65,0.18,5.323541666666666,0.0,122.65,0.09,3.1050520833333333,0.0,122.65,0.0,4.624527777777778,0.0,122.65,0.06,19.100833333333334,15.66,22.22,19.14,19.8725,15.66,23.26,19.735,19.675208333333334,14.98,23.72,19.490000000000002,19.051614583333336,13.21,23.72,19.09,19.21730555555556,13.21,27.32,19.215,161
208916253,2024-04-23T18:34:23+02:00,"[8.8065689397, 50.8053054471]",False,8.8065689397,50.8053054471,2024,4,23,2024-04-23,2.723333333333333,-3.69,8.42,3.105,1.9722916666666663,-3.69,8.42,2.23,2.709895833333334,-3.69,8.42,3.1900000000000004,3.526822916666667,-3.69,8.65,3.615,6.785777777777778,-3.69,19.05,5.85,75.38625,50.4,96.58,80.555,79.64145833333333,50.4,100.0,85.78999999999999,83.24416666666666,50.4,100.0,88.10499999999999,86.61739583333333,50.4,100.0,92.35,85.60630555555556,50.4,100.0,90.38,-1.7066666666666668,-4.5,1.82,-2.19,-1.5458333333333332,-4.5,1.82,-1.53,-0.09416666666666663,-4.5,3.85,-0.29500000000000004,1.3380729166666665,-4.5,5.47,1.9,4.392916666666666,-4.5,14.43,3.48,0.5075,-4.1,3.92,1.34,0.21208333333333332,-4.1,3.92,1.08,1.3073958333333333,-4.1,4.74,1.5350000000000001,2.4322395833333332,-4.1,6.13,2.785,5.589361111111112,-4.1,16.23,4.5,0.04791666666666666,0.0,0.69,0.005,0.2558333333333333,0.0,2.45,0.01,2.94,0.0,27.63,0.5800000000000001,4.46859375,0.0,34.69,1.41,3.0301666666666662,0.0,42.46,0.255,3.450416666666667,0.01,8.22,3.645,2.9102083333333333,0.01,8.22,2.515,3.670833333333333,0.01,8.22,3.89,4.445885416666667,0.01,8.55,4.59,7.248305555555556,0.01,16.08,6.395,114
208726447,2024-04-22T15:14:58+02:00,"[8.809033805, 50.8070795912]",False,8.809033805,50.8070795912,2024,4,22,2024-04-22,1.22125,-2.31,4.5,1.125,1.864375,-2.31,5.38,1.7650000000000001,3.0913541666666666,-2.31,6.79,3.465,4.10140625,-2.31,12.57,3.855,7.639444444444445,-2.31,20.62,6.32,83.89666666666666,64.7,100.0,87.88499999999999,84.568125,64.7,100.0,88.475,87.8171875,64.7,100.0,92.565,87.48984374999999,54.38,100.0,92.67500000000001,86.13738888888889,54.38,100.0,90.47,-1.3849999999999998,-3.03,0.16,-1.46,-0.6224999999999999,-3.03,2.66,-0.655,1.1661458333333334,-3.03,5.47,1.4500000000000002,2.0783854166666664,-3.03,6.05,2.295,5.3475277777777785,-3.03,14.8,4.154999999999999,-0.08333333333333336,-2.43,1.74,0.27,0.620625,-2.43,2.88,0.895,2.1285416666666666,-2.43,6.13,2.4400000000000004,3.08984375,-2.43,8.11,3.13,6.493527777777778,-2.43,17.66,5.3100000000000005,0.46374999999999994,0.0,2.45,0.185,3.2289583333333334,0.0,27.63,0.54,5.988958333333333,0.0,34.69,2.2649999999999997,5.182708333333333,0.0,42.46,1.64,3.0485277777777777,0.0,42.46,0.305,2.37,0.04,4.99,2.135,3.1233333333333335,0.04,5.74,3.21,4.007395833333334,0.04,6.71,4.3,5.10515625,0.04,11.36,4.885,7.972777777777779,0.04,17.5,7.04,113
209464817,2024-04-26T11:20:23+02:00,"[8.8092971916, 50.8026229341]",False,8.8092971916,50.8026229341,2024,4,26,2024-04-26,6.501666666666666,0.39,11.45,6.574999999999999,5.2245833333333325,0.39,11.45,5.13,4.068020833333333,-3.69,11.45,3.56,3.5796875,-3.69,11.45,3.4850000000000003,5.85911111111111,-3.69,19.05,4.795,82.46625,63.26,99.86,89.695,84.1025,63.26,99.86,90.51,83.07291666666667,50.4,99.86,89.26,85.44505208333334,50.4,100.0,90.845,86.2768611111111,50.4,100.0,91.335,3.519166666666667,-0.21,7.3,4.045,2.593125,-0.21,7.3,1.84,1.2098958333333334,-4.5,7.3,1.37,1.1880208333333335,-4.5,7.3,1.375,3.595555555555556,-4.5,14.43,2.505,5.010416666666667,0.09,8.41,5.93,3.90875,0.09,8.41,3.3099999999999996,2.6386458333333334,-4.1,8.41,2.48,2.3835937499999997,-4.1,8.41,2.45,4.727277777777778,-4.1,16.23,3.4299999999999997,0.16000000000000003,0.0,0.62,0.065,0.8152083333333334,0.0,2.61,0.245,1.5564583333333328,0.0,11.6,0.41500000000000004,3.7727083333333327,0.0,34.69,1.315,3.286611111111111,0.0,42.46,0.755,5.952916666666667,2.06,9.63,6.55,5.109166666666667,2.06,9.63,4.6899999999999995,4.323541666666666,0.01,9.63,3.965,4.16546875,0.01,9.63,4.175,6.305666666666666,0.01,16.08,5.29,117
209264676,2024-04-25T12:48:40+02:00,"[8.8088271953, 50.8071629378]",False,8.8088271953,50.8071629378,2024,4,25,2024-04-25,3.9475000000000002,1.94,6.47,3.4050000000000002,3.5235416666666666,1.29,6.47,3.3049999999999997,2.7479166666666663,-3.69,8.42,3.04,3.38921875,-3.69,8.65,3.4850000000000003,5.999694444444444,-3.69,19.05,4.855,85.73875,66.81,97.25,90.51,87.21958333333332,66.81,97.45,90.67500000000001,83.43052083333333,50.4,100.0,88.56,85.67489583333334,50.4,100.0,90.83,86.19936111111112,50.4,100.0,91.09,1.6670833333333335,0.69,3.18,1.685,1.5135416666666668,-0.22,3.18,1.585,-0.016145833333333314,-4.5,3.18,0.67,1.0431249999999999,-4.5,5.47,1.57,3.7236944444444444,-4.5,14.43,2.5700000000000003,2.8070833333333334,1.75,4.18,2.7350000000000003,2.518333333333333,1.08,4.18,2.53,1.3652083333333334,-4.1,4.18,1.745,2.2159895833333336,-4.1,6.13,2.48,4.861638888888889,-4.1,16.23,3.455,1.470416666666667,0.02,2.61,1.72,3.0089583333333336,0.02,11.6,2.23,1.632395833333333,0.0,11.6,0.665,3.9326562499999995,0.0,34.69,1.61,3.277055555555556,0.0,42.46,0.755,4.265416666666666,2.74,6.17,4.12,3.9454166666666666,2.29,6.17,3.745,3.4278125,0.01,8.22,3.495,4.122916666666666,0.01,8.55,4.175,6.435472222222222,0.01,16.08,5.4,116
158616176,2023-05-01T07:00:00+01:00,"[-0.35945159730000004, 53.7513097755]",False,-0.3594515973,53.7513097755,2023,5,1,2023-05-01,10.5525,7.34,14.74,9.59,10.933124999999999,7.34,14.74,10.58,9.950000000000001,5.21,15.36,9.305,8.055989583333334,1.14,15.36,8.335,8.379555555555557,1.14,15.36,8.2,87.79750000000001,70.37,99.77,90.72999999999999,87.99145833333334,69.12,99.77,91.005,88.65374999999999,68.24,100.0,91.75,83.77468749999998,53.67,100.0,88.38,83.39766666666665,47.84,100.0,89.18,8.520416666666668,6.18,10.29,8.85,8.914166666666667,6.18,10.94,9.25,8.132708333333333,5.56,10.94,8.105,5.343958333333333,-0.13,10.94,5.630000000000001,5.541444444444445,-0.13,10.94,5.97,9.53625,6.76,12.1,9.335,9.924166666666666,6.76,12.13,10.16,9.041666666666666,5.81,12.49,8.445,6.699895833333334,1.01,12.49,6.51,6.960444444444444,1.01,12.49,7.039999999999999,1.39375,0.16,3.83,1.1,1.5200000000000002,0.16,3.98,1.165,2.057916666666667,0.04,27.65,0.97,1.4400520833333335,0.0,27.65,0.46499999999999997,1.8341388888888888,0.0,56.11,0.355,10.658333333333333,8.39,13.17,10.24,10.620208333333332,8.39,13.17,10.524999999999999,9.636666666666665,5.61,13.37,9.594999999999999,8.058802083333333,2.67,13.37,8.275,8.441555555555556,2.67,13.37,8.455,121
210921745,2024-04-28T14:58:54+01:00,"[-0.3670084382, 53.7289734935]",False,-0.3670084382,53.7289734935,2024,4,28,2024-04-28,6.411666666666666,4.69,8.91,6.005000000000001,6.352083333333333,2.17,9.25,6.05,5.945625,1.42,9.99,6.005000000000001,6.150156249999999,1.18,10.92,6.0600000000000005,6.661999999999999,0.8,12.88,6.75,90.03708333333333,76.17,96.7,91.47999999999999,87.73020833333334,68.99,100.0,91.09,85.34104166666667,58.71,100.0,89.695,83.3346875,55.22,100.0,88.72,82.22391666666667,54.05,100.0,87.855,4.876666666666666,3.44,5.56,5.055,4.40375,2.51,5.56,4.66,3.5354166666666664,0.67,5.56,3.6550000000000002,3.33734375,0.67,6.63,3.49,3.6325000000000003,0.67,8.17,3.52,5.644166666666666,4.07,7.02,5.645,5.377916666666668,2.35,7.02,5.615,4.740520833333334,1.32,7.02,5.324999999999999,4.74359375,1.32,7.02,5.12,5.146999999999999,1.29,8.74,5.41,19.71291666666667,0.01,62.21,14.855,10.353541666666667,0.01,62.21,0.865,5.7527083333333335,0.01,62.21,0.505,3.5926562499999997,0.0,62.21,0.305,2.6661944444444443,0.0,62.21,0.255,6.314166666666668,5.39,7.38,6.06,6.2299999999999995,3.53,8.49,6.095000000000001,6.0809375,2.95,8.9,6.075,6.4692187500000005,2.95,10.13,6.455,6.998222222222221,2.95,11.67,7.0600000000000005,119
